tecnologia,central,mwh,fecha_iso,hora_consulta,timestamp_local_iso,source_url
Hídrico,La Joya,0.0,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Peñas Blancas,13.85,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Pirrís,0.0,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Privada Hidro,13.17,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Reventazón,52.02,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Río Macho,54.16,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Sandillal,23.68,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Toro I,6.23,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Toro II,0.0,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Toro III,0.0,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Hídrico,Ventanas-Garita,0.0,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Intercambio,Intercambio Norte,-3.75,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Intercambio,Intercambio Sur,200.28,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Solar,Otras Solar,0.0,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Solar,Parque Solar Miravalles,0.0,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Térmico,Boca de Pozo,4.45,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
Térmico,Garabito,45.97,2026-04-01,04:57:20,2026-04-01T04:57:20-06:00,https://apps.grupoice.com/CenceWeb/CenceBoletinIntraDiario.jsf?init=true
